,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
4542,Color,Takao Okawara,107.0,99.0,2.0,3.0,Naomi Nishida,43.0,10037390.0,Action|Adventure|Drama|Sci-Fi|Thriller,Hiroshi Abe,Godzilla 2000 ,5442,53,Sakae Kimura,0.0,godzilla|kaiju|monster|orga|ufo,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1,140.0,Japanese,Japan,PG,1000000000.0,1999.0,3.0,6.0,2.35,339
4543,Color,Derek Cianfrance,377.0,112.0,310.0,616.0,Mike Vogel,33000.0,9701559.0,Drama|Romance,Ryan Gosling,Blue Valentine ,141425,35941,John Doman,0.0,dog hit by a car|dysfunctional family|falling in love|female in shower|unhappily married woman,http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1,283.0,English,USA,R,3500000.0,2010.0,2000.0,7.4,1.66,25000
4544,Color,Duncan Tucker,169.0,103.0,2.0,226.0,Felicity Huffman,2000.0,9013113.0,Adventure|Comedy|Drama,Kevin Zegers,Transamerica ,36321,3192,Paul Borghese,2.0,bail|male full frontal nudity|sex change|stepfather|transsexual,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1,230.0,English,USA,R,1000000.0,2005.0,508.0,7.4,1.85,0
4546,Color,Russ Meyer,101.0,109.0,199.0,44.0,Cynthia Myers,503.0,9000000.0,Comedy|Drama|Music,Charles Napier,Beyond the Valley of the Dolls ,7584,731,Harrison Page,8.0,band|drugs|friendship|hollywood|satire,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,137.0,English,USA,X,900000.0,1970.0,46.0,6.2,2.35,0
4547, Black and White,Robert D. Webb,39.0,89.0,0.0,102.0,Neville Brand,356.0,,Drama|Romance|Western,James Drury,Love Me Tender ,2636,831,Debra Paget,1.0,army|civil war|robbery|soldier|train,http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1,36.0,English,USA,,1000000.0,1956.0,110.0,6.2,2.35,365
4549, Black and White,Allan Dwan,40.0,109.0,23.0,88.0,Richard Jaeckel,183.0,,Action|Drama|Romance|War,James Brown,Sands of Iwo Jima ,7346,510,Forrest Tucker,0.0,battle|combat|heroic military|sergeant|tarawa,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1,69.0,English,USA,Approved,1000000.0,1949.0,102.0,7.2,1.37,624
4552,Color,Andrew Steggall,29.0,109.0,0.0,30.0,Alex Lawther,202.0,,Drama|Family|Romance,Juliet Stevenson,Departure ,162,283,Niamh Cusack,0.0,france|gay|language|male masturbation|masturbation,http://www.imdb.com/title/tt2248739/?ref_=fn_tt_tt_1,5.0,English,UK,,1100000.0,2015.0,47.0,7.0,1.85,75
4553,Color,Ben Lewin,337.0,95.0,20.0,365.0,Adam Arkin,422.0,5997134.0,Biography|Comedy|Drama|Romance,W. Earl Brown,The Sessions ,36381,1899,Rhea Perlman,3.0,falling in love|iron lung|priest|sex surrogate|therapist,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,126.0,English,USA,R,1000000.0,2012.0,374.0,7.2,1.85,11000
4555,Color,Andrew Erwin,40.0,107.0,10.0,245.0,Robert Amaya,544.0,5355847.0,Drama,Rachel Hendrix,October Baby ,6110,1147,Jason Burkey,1.0,abortion|anti choice|christian preach|malpractice|unprofessional conduct,http://www.imdb.com/title/tt1720182/?ref_=fn_tt_tt_1,82.0,English,USA,PG-13,,2011.0,264.0,6.8,,0
4556,Color,Brad Anderson,38.0,104.0,122.0,458.0,Callie Thorne,22000.0,3386698.0,Comedy|Drama|Romance,Philip Seymour Hoffman,Next Stop Wonderland ,4195,23461,Holland Taylor,1.0,love|marine biologist|nurse|personal ad|plumber,http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1,86.0,English,USA,R,1000000.0,1998.0,472.0,6.7,1.85,392
4557,Color,Jason Reitman,387.0,96.0,655.0,973.0,Jennifer Garner,24000.0,143492840.0,Comedy|Drama|Romance,J.K. Simmons,Juno ,414345,28817,Rainn Wilson,0.0,adoption|baby|friend|pregnancy|school,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,881.0,English,USA,PG-13,7500000.0,2007.0,3000.0,7.5,1.85,10000
4558,Color,Craig Johnson,185.0,93.0,7.0,180.0,Boyd Holbrook,3000.0,5283379.0,Comedy|Drama,Ty Burrell,The Skeleton Twins ,31254,3986,Kathleen Rose Perkins,2.0,adultery|brother sister relationship|estrangement|siblings|suicide attempt,http://www.imdb.com/title/tt1571249/?ref_=fn_tt_tt_1,79.0,English,USA,R,,2014.0,439.0,6.8,2.35,0
4559,Color,Sean Durkin,348.0,102.0,46.0,287.0,Julia Garner,321.0,2981638.0,Drama|Mystery|Thriller,Christopher Abbott,Martha Marcy May Marlene ,40425,1263,Brady Corbet,0.0,connecticut|cult|memory|new york|telephone call,http://www.imdb.com/title/tt1441326/?ref_=fn_tt_tt_1,186.0,English,USA,R,,2011.0,300.0,6.9,2.35,0
4560,Color,Gillian Robespierre,155.0,84.0,9.0,313.0,Jenny Slate,612.0,3122616.0,Comedy|Drama,Gaby Hoffmann,Obvious Child ,16594,1587,Jake Lacy,1.0,abortion|divorced parents|one night stand|pregnancy|pregnant,http://www.imdb.com/title/tt2910274/?ref_=fn_tt_tt_1,73.0,English,USA,R,,2014.0,457.0,6.8,2.35,0
4561,Color,Courtney Hunt,181.0,97.0,33.0,229.0,Michael O'Keefe,496.0,2508841.0,Crime|Drama,Charlie McDermott,Frozen River ,21746,994,Misty Upham,1.0,border|mohawk|money|new york|river,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1,93.0,English,USA,R,1000000.0,2008.0,238.0,7.2,1.85,0
4563,Color,James Toback,54.0,84.0,56.0,13.0,Natasha Gregson Wagner,21000.0,1950218.0,Comedy|Drama,Robert Downey Jr.,Two Girls and a Guy ,5933,21124,Angel David,3.0,actor|anilingus|double cross|funeral home|two timing,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,102.0,English,USA,R,1000000.0,1997.0,104.0,5.6,1.85,387
4564,Color,Nicole Holofcener,18.0,86.0,132.0,584.0,Anne Heche,778.0,1277257.0,Comedy|Drama|Romance,Kevin Corrigan,Walking and Talking ,2629,2400,Vincent Pastore,2.0,briefs|cancer|cat|cult film|friend,http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1,32.0,English,UK,R,1000000.0,1996.0,695.0,6.8,1.85,227
4565,Color,Peter Cattaneo,122.0,91.0,11.0,121.0,Mark Addy,1000.0,45857453.0,Comedy|Drama|Music,Tom Wilkinson,The Full Monty ,82232,2323,Lesley Sharp,3.0,dole|male stripper|northern england|steel worker|unemployment,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1,174.0,English,UK,R,3500000.0,1997.0,891.0,7.2,1.85,0
4567,Color,Greg Berlanti,51.0,94.0,112.0,428.0,Nia Long,1000.0,1744858.0,Comedy|Drama|Romance|Sport,Justin Theroux,The Broken Hearts Club: A Romantic Comedy ,6084,3085,Mary McCormack,1.0,friend|gay|lesbian|photographer|restaurant,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1,120.0,English,USA,R,1000000.0,2000.0,826.0,7.0,2.35,671
4570,Color,Marc Levin,16.0,100.0,12.0,6.0,Saul Williams,245.0,982214.0,Drama,Sonja Sohn,Slam ,1976,295,Bonz Malone,0.0,gang|independent film|prison|racial slur|urban setting,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1,51.0,English,USA,R,1000000.0,1998.0,38.0,7.2,1.85,603
4571,Color,Richard Dutcher,12.0,119.0,13.0,25.0,Frank Gerrish,957.0,798341.0,Crime|Drama|Mystery,Wilford Brimley,Brigham City ,983,1107,Rick Macy,0.0,fbi agent|mormon|prayer|sheriff|utah,http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1,63.0,English,USA,PG-13,1000000.0,2001.0,81.0,7.2,1.85,100
4572, Black and White,Khalid Mohamed,1.0,167.0,10.0,97.0,Manoj Bajpayee,353.0,610991.0,Drama|Romance,Karisma Kapoor,Fiza ,2715,773,Jaya Bhaduri,3.0,mumbai riots|politician|riot|suicide|tragic event,http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1,19.0,Hindi,India,,1000000.0,2000.0,186.0,6.2,2.35,92
4575,Color,David Gordon Green,88.0,108.0,234.0,463.0,Paul Schneider,11000.0,548712.0,Drama|Romance,Zooey Deschanel,All the Real Girls ,9233,12385,Shea Whigham,0.0,best friend|lake|love|small town|womanizer,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1,126.0,English,USA,R,2500000.0,2003.0,552.0,6.9,2.35,571
4576,Color,Finn Taylor,28.0,97.0,4.0,301.0,Cathy Moriarty,611.0,464655.0,Comedy|Drama,David Arquette,Dream with the Fishes ,1524,1692,Kathryn Erbe,0.0,dying|to do list|twenty something|underwear|voyeur,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1,29.0,English,USA,R,1000000.0,1997.0,394.0,7.0,1.85,166
4577,Color,Karen Moncrieff,44.0,88.0,22.0,275.0,Agnes Bruckner,638.0,464126.0,Drama,Frances Fisher,Blue Car ,3142,1641,A.J. Buckley,0.0,contest|poetry|refusing to eat|starving oneself|teenage girl,http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1,68.0,English,USA,R,1000000.0,2002.0,400.0,6.7,1.85,115
4579,Color,Gia Coppola,117.0,100.0,71.0,145.0,Nat Wolff,11000.0,750100.0,Drama,James Franco,Palo Alto ,19752,12234,Olivia Crocicchia,0.0,girls' soccer|high school|high school student|soccer coach|teenager,http://www.imdb.com/title/tt2479800/?ref_=fn_tt_tt_1,61.0,English,USA,R,,2013.0,733.0,6.3,1.85,0
4580,Color,Scandar Copti,100.0,124.0,13.0,7.0,Scandar Copti,20.0,621240.0,Crime|Drama,Shahir Kabaha,Ajami ,4999,42,Ranin Karim,6.0,arab|christian|israeli|palestinian|violence,http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1,32.0,Arabic,Germany,,,2009.0,13.0,7.4,1.85,0
4581,Color,Goran Dukic,117.0,88.0,21.0,772.0,Patrick Fugit,1000.0,104077.0,Comedy|Drama|Fantasy|Romance,Leslie Bibb,Wristcutters: A Love Story ,46076,4720,Chase Ellison,2.0,afterlife|camping|death|hitchhiker|suicide,http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1,88.0,English,USA,R,1000000.0,2006.0,835.0,7.4,1.78,11000
4582,Color,Mike Cahill,140.0,106.0,135.0,11.0,Cara Seymour,7000.0,334658.0,Drama|Romance|Sci-Fi,Steven Yeun,I Origins ,75633,7098,Venida Evans,0.0,buddhism|evolution|eye|reincarnation|stuck in elevator,http://www.imdb.com/title/tt2884206/?ref_=fn_tt_tt_1,160.0,English,USA,R,,2014.0,71.0,7.3,2.39,32000
4583,Color,Efram Potelle,29.0,79.0,2.0,551.0,Elden Henson,855.0,279282.0,Comedy|Drama|Romance,Shiri Appleby,The Battle of Shaker Heights ,3806,2489,Kathleen Quinlan,2.0,bully comeuppance|high school|painter|reference to led zeppelin|wetting pants,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1,49.0,English,USA,PG-13,1000000.0,2003.0,577.0,6.1,1.85,150
4584,Color,Peter Jackson,308.0,135.0,0.0,310.0,AJ Michalka,873.0,43982842.0,Drama|Fantasy|Thriller,Michael Imperioli,The Lovely Bones ,125114,2369,Tom McCarthy,1.0,1970s|afterlife|heaven|pedophile|rape,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,593.0,English,USA,PG-13,65000000.0,2009.0,559.0,6.7,2.35,16000
4588,Color,Rohit Jagessar,,120.0,0.0,0.0,Rufus Graham,12.0,227241.0,Drama,Kumar Gaurav,Guiana 1838 ,56,15,Aasheekaa Bathija,0.0,bare chested male|discipline|imperialism|whipping|white slavery,http://www.imdb.com/title/tt0428609/?ref_=fn_tt_tt_1,2.0,English,USA,Unrated,,2004.0,3.0,7.4,,32
4589,Color,Griffin Dunne,13.0,90.0,165.0,679.0,Fisher Stevens,978.0,112521.0,Comedy|Drama,Mira Sorvino,Lisa Picard Is Famous ,455,3258,Melissa Gilbert,1.0,actress|fame|inside joke|new york|one man show,http://www.imdb.com/title/tt0233699/?ref_=fn_tt_tt_1,16.0,English,USA,PG-13,,2000.0,922.0,5.7,,25
4590,Color,Anthony Powell,31.0,91.0,9.0,9.0,Tom Hamann,53.0,287761.0,Adventure|Biography|Documentary|Drama,Josh Swanson,Antarctica: A Year on Ice ,2482,86,Anthony Powell,1.0,antarctica,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,16.0,English,New Zealand,PG,1000000.0,2013.0,24.0,7.6,1.85,0
4592,Color,Johnny Remo,2.0,112.0,74.0,891.0,Randy Wayne,260000.0,96734.0,Action|Drama,Matthew Ziff,Hardflip ,606,263584,Raquel Elizabeth Ames,3.0,family relationships|loss of mother|san diego california|single mother|suicide attempt,http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1,5.0,English,USA,PG-13,1000000.0,2012.0,984.0,5.6,1.85,706
4597,Color,Nickolas Perry,8.0,105.0,5.0,73.0,Patsy Kensit,590.0,,Crime|Drama|Romance,Patrick Renna,Speedway Junky ,1434,1042,Adrienne Frantz,2.0,car racing|crush|hustler|scam|watching television,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1,43.0,English,USA,R,1000000.0,1999.0,231.0,5.2,,27
4598,Color,Dan Zukovic,95.0,98.0,8.0,14.0,Louis Mustillo,96.0,22434.0,Comedy|Drama,Yul Vazquez,The Last Big Thing ,334,196,James Lorinz,1.0,actor|magazine|model|rock band|suburb,http://www.imdb.com/title/tt0161743/?ref_=fn_tt_tt_1,17.0,English,USA,R,,1996.0,71.0,6.9,1.85,43
4601, Black and White,Eric Nicholas,71.0,78.0,0.0,61.0,Ana Claudia Talancón,262.0,10018.0,Crime|Drama|Thriller,Jordana Spiro,Alone with Her ,3228,509,Jonathon Trent,0.0,female nudity|female pubic hair|masturbation|panties|pubic hair,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,31.0,English,USA,Not Rated,1000000.0,2006.0,163.0,6.1,1.85,244
4602,Color,Benjamin Dickinson,36.0,97.0,4.0,150.0,Alexia Rasmussen,446.0,62480.0,Drama|Sci-Fi,Nora Zehetner,Creative Control ,1048,928,Meredith Hagner,1.0,art exhibition|augmented reality|cocaine|nervous breakdown|speculative fiction,http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1,7.0,English,USA,R,1000000.0,2015.0,171.0,5.5,2.39,793
4603,Color,Hal Haberman,56.0,81.0,0.0,394.0,Paul Blackthorne,975.0,6387.0,Comedy|Drama|Sci-Fi,Michael Rapaport,Special ,4862,2694,Ian Bohen,0.0,dream sequence|locked in a room|looking at self in mirror|medication|superhero,http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1,37.0,English,USA,R,1000000.0,2006.0,645.0,6.9,1.85,0
4604,Color,Darren Stein,8.0,90.0,18.0,422.0,Jamie Kennedy,491.0,5494.0,Comedy|Drama,Frances Bay,Sparkler ,377,2633,Veronica Cartwright,3.0,automobile association of america|cheating|psychic|reference to tom jones the singer|trailer park,http://www.imdb.com/title/tt0124137/?ref_=fn_tt_tt_1,13.0,English,USA,R,,1997.0,490.0,5.6,,17
4606,Color,Brian Trenchard-Smith,8.0,88.0,53.0,176.0,Mariel Hemingway,563.0,721.0,Action|Drama,David Keith,In Her Line of Fire ,783,1284,Jesse Hutch,2.0,camp|die hard scenario|female protagonist|island|vice president,http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1,12.0,English,Germany,R,1000000.0,2006.0,288.0,4.1,1.85,42
4607,Color,Frank Whaley,9.0,96.0,436.0,4.0,Frank Whaley,474.0,703.0,Comedy|Drama,Lynn Cohen,The Jimmy Show ,480,920,Heather Bucha,3.0,based on play|character name in title,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,21.0,English,USA,R,1500000.0,2001.0,436.0,5.4,1.85,47
4608,Color,Amat Escalante,87.0,105.0,50.0,8.0,Andrea Vergara,327.0,,Crime|Drama|Romance,Kenny Johnston,Heli ,3499,351,Gabriel Reyes,0.0,corrupt police|drug cartel|drugs|mexico|police,http://www.imdb.com/title/tt2852376/?ref_=fn_tt_tt_1,15.0,Spanish,Mexico,Not Rated,1000000.0,2013.0,9.0,6.8,1.85,0
4610,Color,Katherine Brooks,14.0,76.0,57.0,228.0,Kevin McCarthy,442.0,,Drama|Romance,Ilene Graff,Loving Annabelle ,9190,1635,Laura Breckenridge,0.0,older woman younger woman relationship|sex with student|teacher|teacher student relationship|title directed by female,http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1,75.0,English,USA,Not Rated,1000000.0,2006.0,403.0,6.7,1.85,501
4611,Color,David Cross,20.0,96.0,0.0,396.0,Matt Walsh,782.0,,Comedy|Drama,Jason Ritter,Hits ,1359,2607,Amy Sedaris,1.0,courtroom|independent film|internet|small town|youtube,http://www.imdb.com/title/tt3145220/?ref_=fn_tt_tt_1,8.0,English,USA,,1000000.0,2014.0,490.0,5.8,1.78,903
4612,Color,Randall Rubin,23.0,99.0,0.0,131.0,A.J. Buckley,363.0,,Crime|Drama|Thriller,Nicole Randall Johnson,Jimmy and Judy ,1420,997,James Eckhouse,2.0,police|revenge|sex|suburb|video camera,http://www.imdb.com/title/tt0425151/?ref_=fn_tt_tt_1,26.0,English,USA,R,1000000.0,2006.0,275.0,6.2,,138
4614, Black and White,Guy Hamilton,12.0,94.0,82.0,47.0,Eddie Albert,694.0,,Drama,Oliver Reed,The Party's Over ,340,964,Louise Sorel,1.0,beatnik|businessman|necrophilia|party|partying,http://www.imdb.com/title/tt0060816/?ref_=fn_tt_tt_1,7.0,English,UK,,,1965.0,196.0,7.3,1.37,32
4615,Color,Mary Pat Kelly,2.0,87.0,3.0,149.0,Ossie Davis,767.0,,Drama,Aidan Quinn,Proud ,275,1593,Janet Hubert,2.0,,http://www.imdb.com/title/tt0393616/?ref_=fn_tt_tt_1,22.0,English,USA,PG,1000000.0,2004.0,282.0,5.8,,141
4616,Color,Lori Petty,12.0,93.0,923.0,904.0,Chloë Grace Moretz,34000.0,,Drama,Jennifer Lawrence,The Poker House ,3943,52113,Bokeem Woodbine,3.0,basketball|drug abuse|interracial rape|iowa|tween girl,http://www.imdb.com/title/tt1014806/?ref_=fn_tt_tt_1,24.0,English,USA,R,,2008.0,17000.0,6.5,1.85,599
4617,Color,Charlie Levi,,90.0,0.0,171.0,Barbara Hershey,1000.0,,Drama,Joe Mantegna,Childless ,33,1996,Diane Venora,5.0,,http://www.imdb.com/title/tt0867270/?ref_=fn_tt_tt_1,,English,USA,R,1000000.0,2008.0,618.0,6.1,,3
4620,Color,Mikel Rueda,9.0,96.0,0.0,0.0,Germán Alcarazu,90.0,,Drama|Romance,Álex Angulo,Hidden Away ,955,90,Joseba Ugalde,0.0,best friend|deportation|moroccan|unrequited love|xenophobia,http://www.imdb.com/title/tt3289362/?ref_=fn_tt_tt_1,7.0,Spanish,Spain,Unrated,,2014.0,0.0,7.2,2.35,68
4621,Color,Stefan C. Schaefer,21.0,90.0,0.0,360.0,Marlene Forte,898.0,,Comedy|Drama|Romance,Nicole Beharie,My Last Day Without You ,982,2116,Reg E. Cathey,1.0,business trip|german|love|new york|singer songwriter,http://www.imdb.com/title/tt1679248/?ref_=fn_tt_tt_1,12.0,English,USA,,1000000.0,2011.0,395.0,5.7,1.66,370
4626,Color,D. Stevens,6.0,94.0,6.0,0.0,Pierre Dulat,92.0,,Drama|Thriller,Magi Avila,The Pet ,425,109,Summer Napoles,0.0,dominance submissiveness|female nudity|human branding|human pet|power exchange,http://www.imdb.com/title/tt0825728/?ref_=fn_tt_tt_1,24.0,English,USA,,1000000.0,2006.0,17.0,3.9,,91
4627,Color,Jeffrey St. Jules,16.0,90.0,0.0,36.0,Chloe Rose,57.0,,Drama|Musical|Sci-Fi,Boyd Banks,Bang Bang Baby ,137,231,Kristian Bruun,2.0,,http://www.imdb.com/title/tt2655734/?ref_=fn_tt_tt_1,16.0,English,Canada,,1000000.0,2014.0,40.0,5.4,,48
4630,,Jonathan Meyers,1.0,111.0,0.0,426.0,Luke Perry,657.0,,Drama,Justin Baldoni,A Fine Step ,207,2677,Leonor Varela,0.0,,http://www.imdb.com/title/tt1604100/?ref_=fn_tt_tt_1,1.0,,USA,PG,1000000.0,2014.0,608.0,5.3,,212
4631,Color,Danny Boyle,393.0,101.0,0.0,888.0,Spencer Wilding,3000.0,2319187.0,Crime|Drama|Mystery|Thriller,Rosario Dawson,Trance ,92640,5056,Tuppence Middleton,0.0,amnesia|criminal|heist|hypnotherapy|lost painting,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,212.0,English,UK,R,20000000.0,2013.0,1000.0,7.0,2.35,23000
4632,Color,Ralph Nelson,32.0,103.0,17.0,113.0,Dick Van Patten,754.0,,Drama|Romance|Sci-Fi,Cliff Robertson,Charly ,4998,1567,Claire Bloom,0.0,disability|experiment|genius|intelligence|mouse,http://www.imdb.com/title/tt0062794/?ref_=fn_tt_tt_1,55.0,English,USA,PG,,1968.0,605.0,7.1,2.35,785
4635,Color,Allison Burnett,8.0,100.0,12.0,354.0,Gia Mantegna,529.0,,Drama,Kimberly Williams-Paisley,Ask Me Anything ,7870,2468,Cathryn de Prume,1.0,bare breasts|female protagonist,http://www.imdb.com/title/tt2505294/?ref_=fn_tt_tt_1,64.0,English,USA,Not Rated,950000.0,2014.0,413.0,6.0,,884
4638, Black and White,Elia Kazan,134.0,108.0,603.0,279.0,Karl Malden,10000.0,9600000.0,Crime|Drama|Romance,Marlon Brando,On the Waterfront ,100890,11094,Rod Steiger,2.0,death|dock|longshoreman|murder|union,http://www.imdb.com/title/tt0047296/?ref_=fn_tt_tt_1,281.0,English,USA,Not Rated,910000.0,1954.0,416.0,8.2,1.85,0
4640,Color,Cristian Mungiu,233.0,113.0,163.0,27.0,Vlad Ivanov,131.0,1185783.0,Drama,Anamaria Marinca,"4 Months, 3 Weeks and 2 Days ",44763,264,Alexandru Potocean,0.0,female rear nudity|friend|hotel|rainy night|towel,http://www.imdb.com/title/tt1032846/?ref_=fn_tt_tt_1,172.0,Romanian,Romania,Not Rated,590000.0,2007.0,60.0,7.9,1.85,14000
4642,Color,David Slade,231.0,104.0,171.0,0.0,G.J. Echternkamp,109.0,1007962.0,Crime|Drama|Thriller,Odessa Rae,Hard Candy ,131969,117,Patrick Wilson,0.0,chatting|missing person poster|online dating|photographer|sexual predator,http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1,651.0,English,USA,R,950000.0,2005.0,8.0,7.1,2.35,12000
4643,Color,Jamie Babbit,65.0,91.0,91.0,659.0,David Gallagher,982.0,381186.0,Drama|Thriller,Katy Mixon,The Quiet ,13485,3299,Edie Falco,0.0,deaf|death|dysfunctional family|godparent|secret,http://www.imdb.com/title/tt0414951/?ref_=fn_tt_tt_1,90.0,English,USA,R,900000.0,2005.0,796.0,6.4,2.35,698
4644,Color,Maryam Keshavarz,76.0,107.0,32.0,127.0,Reza Sixo Safai,144.0,439958.0,Drama,Sarah Kazemy,Circumstance ,6277,509,Sina Amedson,1.0,closeted lesbian|iranian|islamophobia|propaganda|teenager,http://www.imdb.com/title/tt1684628/?ref_=fn_tt_tt_1,43.0,Persian,France,R,,2011.0,127.0,5.9,2.35,0
4645,Color,Ryan Coogler,327.0,85.0,0.0,88.0,Melonie Diaz,282.0,16097842.0,Biography|Drama|Romance,Ahna O'Reilly,Fruitvale Station ,53919,687,Ariana Neal,0.0,22 year old|b.a.r.t.|bay area|birthday|police,http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1,168.0,English,USA,R,900000.0,2013.0,270.0,7.5,1.85,17000
4647,Color,James Algar,116.0,70.0,11.0,8.0,Donnie Dunagan,16.0,102797150.0,Animation|Drama|Family,Sam Edwards,Bambi ,94225,63,Ann Gillis,0.0,animal|bambi|deer|forest|hunter,http://www.imdb.com/title/tt0034492/?ref_=fn_tt_tt_1,136.0,English,USA,Approved,,1942.0,12.0,7.4,1.33,0
4649,Color,Ric Roman Waugh,238.0,112.0,29.0,874.0,Harold Perrineau,12000.0,42919096.0,Action|Drama|Thriller,Dwayne Johnson,Snitch ,64748,15800,Nadine Velazquez,1.0,cigarette smoking|dea|drugs|inspired by true events|undercover,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,122.0,English,USA,PG-13,15000000.0,2013.0,1000.0,6.5,2.35,12000
4650,Color,C. Jay Cox,35.0,107.0,6.0,522.0,Rob McElhenney,23000.0,819939.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,Latter Days ,14580,26017,Jacqueline Bisset,2.0,christian|male frontal nudity|mormon|mormon missionary|nudity,http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1,252.0,English,USA,R,850000.0,2003.0,813.0,7.2,1.85,0
4651,Color,Mariette Monpierre,2.0,78.0,0.0,0.0,Christophe Cherki,0.0,,Drama,Stana Roumillac,Elza ,19,0,Teddy Doloir,1.0,foreign|french,http://www.imdb.com/title/tt1852001/?ref_=fn_tt_tt_1,2.0,French,France,,900000.0,2011.0,0.0,6.7,16.0,24
4652,Color,Tommy Oliver,6.0,90.0,66.0,734.0,Ruby Dee,904.0,,Drama,Bokeem Woodbine,1982 ,122,5435,Quinton Aaron,4.0,number in title|semi autobiographical,http://www.imdb.com/title/tt2388621/?ref_=fn_tt_tt_1,3.0,English,USA,R,1000000.0,2013.0,782.0,7.1,,181
4654,Color,Lee Toland Krieger,193.0,92.0,43.0,172.0,Janel Parrish,904.0,3094687.0,Comedy|Drama|Romance,Ari Graynor,Celeste & Jesse Forever ,24391,1751,Rob Huebel,2.0,best friends|friendship|masturbation|reference to matthias steiner|single,http://www.imdb.com/title/tt1405365/?ref_=fn_tt_tt_1,61.0,English,USA,R,,2012.0,517.0,6.7,2.35,0
4655,Color,Rich Christiano,16.0,95.0,14.0,221.0,D. David Morin,284.0,15278.0,Drama|Fantasy|Sci-Fi,Gavin MacLeod,Time Changer ,1742,1185,Hal Linden,1.0,bible|christian propaganda|christianity|time machine|zealot,http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1,158.0,English,USA,PG,825000.0,2002.0,234.0,5.6,1.85,409
4656,Color,Paul Andrew Williams,68.0,85.0,46.0,141.0,Johnny Harris,418.0,,Crime|Drama|Thriller,Lorraine Stanley,London to Brighton ,7308,926,Georgia Groome,0.0,bathroom|chase|girl|pimp|toilet,http://www.imdb.com/title/tt0490166/?ref_=fn_tt_tt_1,72.0,English,UK,R,500000.0,2006.0,146.0,7.0,2.35,933
4657,Color,Nick Love,16.0,86.0,63.0,175.0,Christopher Berry,489.0,,Action|Comedy|Drama|Sci-Fi,Eddie Griffin,American Hero ,2706,1278,Michelle Tabora,2.0,father son relationship|female nudity|mother daughter relationship|reconciliation|superhero,http://www.imdb.com/title/tt4733536/?ref_=fn_tt_tt_1,23.0,English,USA,,990000.0,2015.0,207.0,4.9,,549
